date,open,high,low,closed,vol,return,SMA_9,SMA_21,RSI
2017-12-11,72775,73361,72498,72800,5174630195,0.0009349392289501,72650.88888888889,73055.38095238095,46.16275524830813
2017-12-12,72800,73814,71798,73814,6207841602,0.0139285714285715,72774.66666666667,73097.42857142857,52.268293575722325
2017-12-13,73827,74622,72569,72914,7462553977,-0.0121928089522312,72879.44444444444,73133.04761904762,47.15651454859841
2017-12-14,72913,72913,71969,72429,7460455326,-0.0066516718325698,72897.77777777778,73130.85714285714,44.623811213884295
2017-12-15,72428,73069,72277,72608,7386386431,0.0024713857708928,72844.22222222222,73215.66666666667,45.78122408707902
2017-12-18,72621,73519,72621,73115,7081774262,0.0069827016306742,72907.44444444444,73244.38095238095,49.03070143990363
2017-12-19,73122,73139,72347,72680,3504121712,-0.0059495315598714,72842.11111111111,73208.33333333333,46.45799490788896
2017-12-20,72680,73492,72680,73367,4529486538,0.0094523940561364,72939.88888888889,73149.85714285714,50.84475766564886
2017-12-21,73367,75133,73265,75133,5234098790,0.024070767511279,73206.66666666667,73179.09523809524,59.932575100151354
2017-12-22,75128,75227,74623,75187,4074503326,0.0007187254601839,73471.88888888889,73212.42857142857,60.17503110331532
2017-12-26,75187,75837,74924,75708,3433955840,0.0069293893891231,73682.33333333333,73286.28571428571,62.53086070190251
2017-12-27,75708,76293,75708,76073,3764451916,0.0048211549638084,74033.33333333333,73382.19047619047,64.13166933578344
2017-12-28,76077,76437,76077,76402,4881507236,0.0043247932906549,74474.77777777778,73489.90476190476,65.55996147618953
2018-01-02,76403,77909,76403,77891,5654590375,0.0194890186120781,75061.77777777778,73737.09523809524,71.15777174246206
2018-01-03,77889,78414,77602,77995,6797876407,0.0013351991886096,75604.0,74023.95238095238,71.50613253549076
2018-01-04,77998,79135,77998,78647,7005344879,0.0083595102250144,76267.0,74327.90476190476,73.65448755652204
2018-01-05,78644,79071,78218,79071,6185965581,0.0053911783030502,76900.77777777778,74612.71428571429,74.9758354673564
2018-01-08,79070,79395,78631,79379,5781434115,0.0038952333978323,77372.55555555556,74938.09523809524,75.92060451171423
2018-01-09,79379,79415,78699,78864,6756081491,-0.006487862029,77781.11111111111,75204.57142857143,71.08776759509514
2018-01-10,78864,78864,78164,78201,5874222772,-0.0084068776628118,78058.11111111111,75476.66666666667,65.32278308076395
2018-01-11,78201,79365,78201,79365,6897010478,0.0148847201442436,78423.88888888889,75792.52380952382,69.93296448702509
2018-01-12,79365,79440,78861,79349,7224633258,-0.0002016002016002,78751.33333333333,76104.38095238095,69.79560661577726
2018-01-15,79349,79847,79349,79752,4084448509,0.0050788289707495,78958.11111111111,76387.14285714286,71.32341467354757
2018-01-16,79751,80246,79668,79832,6836755976,0.0010031096398837,79162.22222222222,76716.57142857143,71.63019300689287
2018-01-17,79832,81189,79828,81189,7366051970,0.0169981962120453,79444.66666666667,77133.71428571429,76.26794157721477
2018-01-18,81185,81367,80498,80963,7608988935,-0.002783628324034,79654.88888888889,77531.57142857143,74.09546199176127
2018-01-19,80965,81429,80854,81220,6882212121,0.0031742894902608,79859.44444444444,77917.52380952382,74.96864913827116
2018-01-22,81220,81675,80923,81675,6331246180,0.0056020684560453,80171.77777777778,78345.85714285714,76.48021732866195
2018-01-23,81676,81676,80524,80678,9338707170,-0.012206917661463,80447.0,78694.0,66.94116622363694
2018-01-24,80679,83680,80679,83680,9248135152,0.0372096482312402,80926.44444444444,79101.0,76.46123285131401
2018-01-26,83680,85531,83680,85531,10386378313,0.0221199808795411,81613.33333333333,79593.57142857143,80.23977856159675
2018-01-29,85531,85531,84341,84698,9492242755,-0.0097391589014509,82162.88888888889,80021.66666666667,74.44793417535875
2018-01-30,84697,84697,83804,84482,8288199840,-0.00255023731375,82679.55555555556,80422.09523809524,72.97695563000326
2018-01-31,84485,86213,84484,84913,8494820902,0.0051016784640514,83093.33333333333,80827.38095238095,74.07757588613639
2018-02-01,84913,86028,84833,85495,8670986569,0.0068540741700329,83596.88888888889,81189.47619047618,75.52707988414556
2018-02-02,85495,85495,83831,84041,8380891035,-0.0170068425054096,83910.33333333333,81477.38095238095,65.65047295131771
2018-02-05,84040,84311,81861,81861,7970000317,-0.0259397198986208,83931.0,81630.42857142857,54.20527303292366
2018-02-06,81857,84162,80804,83894,10918103945,0.024834780909102,84288.33333333333,81860.09523809524,61.02861226327081
2018-02-07,83894,84410,82548,82767,9687880100,-0.0134336186139651,84186.88888888889,82021.42857142857,56.043468199148194
2018-02-08,82773,83501,81109,81533,9507594000,-0.0149093237643022,83742.66666666667,82148.52380952382,51.119587865580385
2018-02-09,81532,81897,79690,80899,10176344035,-0.0077759925428967,83320.55555555556,82277.0,48.74977588210643
2018-02-14,80901,83782,80901,83543,7481267084,0.0326827278458323,83216.22222222222,82475.95238095238,57.58138616020406
2018-02-15,83551,84686,83551,84291,7657568490,0.0089534730617766,83147.11111111111,82711.28571428571,59.697323702466605
2018-02-16,84291,84575,83824,84525,8872678895,0.0027760970922161,83039.33333333333,82938.57142857143,60.363426742131075
2018-02-19,84525,84956,84525,84793,4990266605,0.003170659568175,83122.88888888889,83174.80952380953,61.155277206312576
2018-02-20,84792,86290,84261,85804,8148059275,0.0119231540339415,83561.0,83394.57142857143,64.07129198090564
2018-02-21,85804,87358,85804,86052,10298829280,0.0028903081441424,83800.77777777778,83636.90476190476,64.76993661322501
2018-02-22,86050,87159,86050,86686,9149503468,0.0073676381722678,84236.22222222222,83897.19047619047,66.56013633325404
